,ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
1396,cyrille,georgina,0.125,0.125,0.511904762,0.511904762,0.375,0.511904762,0.511904762,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.125,0.142857143,0.133333333,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.024390244,0.027777778,0.025974026,0.032258065,0.038461538,0.035087719,0.25,0.25,0.25,0.5,0.25,0,0.363636374,0.444444461,0.375757597,0.460606077,0.500000015,0.604938295,0.516666695,0.62469138,0.4375,0,0,0,7,8,1,3,2,4,5,4,-1,-2,1,-2
1397,margrtt,georgine,0.25,0.25,0.345238095,0.345238095,0.25,0.345238095,0.345238095,0.266666667,0.266666667,0.285714286,0.285714286,0.25,0.25,0.3,0.342857143,0.32,0.25,0.285714286,0.266666667,0.25,0.285714286,0.266666667,0.142857143,0.166666667,0.153846154,0.111111111,0.125,0.117647059,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0.153846154,0.166666667,0.142857143,0,0,0,0.266666667,0.285714286,0.25,0.117647059,0.125,0.111111111,0,0,0,0.048780488,0.055555556,0.051948052,0.064516129,0.076923077,0.070175439,0.5,0.5,0.25,0.75,0.25,0.5,0.305555562,0.484848499,0.311111122,0.501010114,0.541666679,0.654321008,0.55416669,0.679012365,0.375,0,0,0,7,8,1,1,1,4,6,4,-1,-3,2,0
1398,martha,gorgina,0.285714286,0.285714286,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0.125,0.142857143,0.133333333,0,0,0,0.111111111,0.125,0.117647059,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0.133333333,0.142857143,0.125,0.117647059,0.125,0.111111111,0.083333333,0.096774194,0.089552239,0,0,0,0.25,0.25,0.25,0.5,0.25,0.25,0.366666675,0.477777791,0.373333347,0.607407424,0.619047633,0.666666687,0.633333359,0.688888907,0.357142857,0,0,0,6,7,2,3,2,3,4,4,-1,-1,0,-1
1399,mena,german,0.333333333,0.333333333,0.611111111,0.611111111,0.666666667,0.611111111,0.611111111,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.4,0.6,0.48,0.666666667,1,0.8,0.666666667,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.225806452,0.333333333,0.269230769,0.142857143,0.272727273,0.1875,0,0.75,0.5,0.5,0.5,0,0.47619049,0.527777791,0.500000034,0.577777788,0.666666687,0.740740756,0.700000048,0.770370384,0.416666667,0.222222222,0.285714286,0.181818182,4,6,2,2,2,2,2,4,-2,0,-2,0
1400,hellan,george,0.166666667,0.166666667,0.444444444,0.444444444,0.166666667,0.444444444,0.444444444,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.064516129,0.064516129,0.064516129,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.296296305,0.400000012,0.206666678,0.411111122,0.380952392,0.500000015,0.39047621,0.513888903,0.333333333,0,0,0,6,6,2,1,2,3,4,3,0,-1,1,1
1401,kezia,gesham,0.333333333,0.333333333,0.577777778,0.577777778,0.333333333,0.577777778,0.577777778,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.129032258,0.153846154,0.140350877,0.047619048,0.0625,0.054054054,0.5,0.5,0.5,0.5,0.333333333,0.5,0.416666679,0.569444463,0.42916669,0.586111128,0.555555572,0.650793672,0.572222253,0.66984129,0.333333333,0.111111111,0.133333333,0.095238095,5,6,2,2,3,2,2,4,-1,1,-2,0
1402,elodie,gertrude,0.25,0.25,0.625,0.625,0.375,0.625,0.625,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.275,0.366666667,0.314285714,0.375,0.5,0.428571429,0.375,0.5,0.428571429,0,0,0,0.111111111,0.142857143,0.125,0,0,0,0.1,0.125,0.111111111,0.285714286,0.333333333,0.25,0,0,0,0,0,0,0.285714286,0.333333333,0.25,0.125,0.142857143,0.111111111,0.111111111,0.125,0.1,0.12195122,0.161290323,0.138888889,0.032258065,0.047619048,0.038461538,0.25,0,0,0,0.25,0.25,0.333333341,0.533333349,0.443333352,0.446464658,0.619047633,0.666666687,0.633333359,0.688888907,0.375,0,0,0,6,8,1,1,4,3,2,5,-2,1,-3,0
1403,issac,girtrude,0.125,0.125,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.024390244,0.038461538,0.029850746,0,0,0,0,0,0,0,0,0,0.166666672,0.268518527,0.172222232,0.279629638,0.333333343,0.460317475,0.344444464,0.479365093,0.1875,0,0,0,5,8,2,1,2,3,3,5,-3,-1,-2,1
1404,janet,gideon,0.166666667,0.166666667,0.455555556,0.455555556,0.333333333,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.032258065,0.038461538,0.035087719,0,0,0,0.25,0.5,0.25,0.5,0.333333333,0.25,0.416666679,0.419753101,0.307407426,0.434567915,0.555555572,0.619047642,0.572222253,0.644444466,0.333333333,0,0,0,5,6,2,2,2,3,3,3,-1,-1,0,0
1405,lydia,culbert,0.142857143,0.142857143,0.447619048,0.447619048,0.142857143,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0.25,0,0.181818187,0.292929303,0.187878798,0.305050514,0.333333343,0.460317475,0.344444464,0.479365093,0.142857143,0,0,0,5,7,2,2,2,2,3,5,-2,0,-2,0
1406,jesse,gilbert,0.142857143,0.142857143,0.447619048,0.447619048,0.142857143,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,0,0.181818187,0.481481499,0.187878798,0.496296313,0.555555572,0.619047642,0.572222253,0.63809526,0.214285714,0,0,0,5,7,1,2,2,2,3,5,-2,0,-2,-1
1407,stillwill,gilford,0.222222222,0.222222222,0.502645503,0.502645503,0.222222222,0.502645503,0.502645503,0.25,0.25,0.285714286,0.285714286,0.222222222,0.222222222,0.222222222,0.285714286,0.25,0.222222222,0.285714286,0.25,0.222222222,0.285714286,0.25,0.125,0.166666667,0.142857143,0.1,0.125,0.111111111,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0.142857143,0.166666667,0.125,0,0,0,0.25,0.285714286,0.222222222,0.111111111,0.125,0.1,0,0,0,0.065217391,0.083333333,0.073170732,0.055555556,0.076923077,0.064516129,0,0.25,0,0.25,0,0,0.333333341,0.324786333,0.339393952,0.412962973,0.666666681,0.676767696,0.683333361,0.705050523,0.444444444,0,0,0,9,7,2,2,2,2,7,5,2,0,2,0
1408,virginia,gerty,0.125,0.125,0.383333333,0.383333333,0.25,0.383333333,0.383333333,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.024390244,0.038461538,0.029850746,0,0,0,0.25,0.25,0.25,0.5,0.25,0.25,0.333333343,0.343434355,0.343333352,0.451111126,0.370370381,0.488888907,0.381481502,0.506666684,0.3125,0,0,0,8,5,3,2,4,1,4,4,3,3,0,1
1409,ida,godfroid,0.125,0.125,0.486111111,0.486111111,0.25,0.486111111,0.486111111,0.363636364,0.363636364,0.666666667,0.666666667,0.25,0.25,0.25,0.666666667,0.363636364,0.25,0.666666667,0.363636364,0.25,0.666666667,0.363636364,0.142857143,0.5,0.222222222,0.111111111,0.25,0.153846154,0,0,0,0,0,0,0.181818182,0.333333333,0.125,0,0,0,0,0,0,0.181818182,0.333333333,0.125,0,0,0,0,0,0,0.12195122,0.3125,0.175438596,0.064516129,0.333333333,0.108108108,0.25,0.25,0.25,0.25,0.25,0.25,0.33333334,0.366666675,0.24000001,0.292929297,0.750000015,0.777777791,0.766666695,0.800000012,0.3125,0,0,0,3,8,2,2,2,3,1,5,-5,-1,-4,0
1410,ermenia,godfrey,0,0,0.428571429,0.428571429,0.285714286,0.428571429,0.428571429,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0.027777778,0.027777778,0.027777778,0.038461538,0.038461538,0.038461538,0,0,0,0,0,0,0.153846158,0.314814826,0.312121229,0.261538469,0.500000015,0.543209897,0.516666695,0.567901254,0.142857143,0,0,0,7,7,3,2,4,2,3,5,0,2,-2,1
1411,isadore,godfry,0.285714286,0.285714286,0.53968254,0.53968254,0.428571429,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.111111111,0.129032258,0.119402985,0.076923077,0.095238095,0.085106383,0.25,0.25,0,0.25,0.25,0.25,0.444444458,0.59259261,0.346666688,0.495555568,0.500000015,0.59259261,0.516666695,0.612345695,0.428571429,0,0,0,7,6,1,2,4,1,3,5,1,3,-2,-1
1412,vitaline,gandier,0.125,0.125,0.490079365,0.490079365,0.5,0.490079365,0.490079365,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.175,0.2,0.186666667,0.5,0.571428571,0.533333333,0.5,0.571428571,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.428571429,0.375,0,0,0,0,0,0,0.4,0.428571429,0.375,0,0,0,0,0,0,0.097560976,0.111111111,0.103896104,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0,0,0.466666681,0.361111124,0.483333361,0.466666682,0.666666687,0.600000024,0.688888927,0.628888911,0.1875,0,0,0,8,7,1,2,4,3,4,4,1,1,0,-1
1413,j,gaudiose,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.4,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0.25,0.148148153,0.211111116,0.151851859,0.220000005,0.666666687,0.703703721,0.683333367,0.733333349,0.1875,0,0,0,1,8,1,1,0,5,1,3,-7,-5,-2,0
1414,lousa,godias,0.333333333,0.333333333,0.588888889,0.588888889,0.5,0.588888889,0.588888889,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.3,0.36,0.327272727,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0.6,0.5,0,0,0,0,0,0,0.545454545,0.6,0.5,0,0,0,0,0,0,0.161290323,0.192307692,0.175438596,0.047619048,0.0625,0.054054054,0.25,0.5,0.25,0.333333333,0.333333333,0.25,0.416666679,0.569444463,0.43333336,0.616666682,0.666666687,0.682539701,0.688888927,0.704761922,0.333333333,0,0,0,5,6,2,2,3,3,2,3,-1,0,-1,0
1415,winifred,godios,0.125,0.125,0.430555556,0.430555556,0.25,0.430555556,0.430555556,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.175,0.233333333,0.2,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.222222229,0.393939408,0.230555569,0.40606062,0.518518534,0.544444466,0.533333361,0.562222242,0.25,0,0,0,8,6,3,2,3,3,5,3,2,0,2,1
1416,j,gairdiose,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0.4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.133333337,0.191919197,0.136666673,0.200000004,0.666666687,0.703703721,0.683333367,0.733333349,0.166666667,0,0,0,1,9,1,1,0,5,1,4,-8,-5,-3,0
1417,sally,gandias,0.142857143,0.142857143,0.447619048,0.447619048,0.285714286,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.055555556,0.076923077,0.064516129,0,0,0,0,0.5,0,0.25,0,0,0.181818187,0.400000012,0.190909104,0.323232331,0.444444458,0.571428588,0.461111138,0.593650809,0.285714286,0,0,0,5,7,2,2,1,3,4,4,-2,-2,0,0
1418,sinan,gaudiose,0.125,0.125,0.383333333,0.383333333,0.375,0.383333333,0.383333333,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.375,0.6,0.461538462,0.375,0.6,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.25,0.444444458,0.433333349,0.459259285,0.45555557,0.666666687,0.619047642,0.688888927,0.650793672,0.25,0,0,0,5,8,2,1,2,5,3,3,-3,-3,0,1
1419,onier,godias,0.333333333,0.333333333,0.577777778,0.577777778,0.333333333,0.577777778,0.577777778,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.129032258,0.153846154,0.140350877,0.095238095,0.125,0.108108108,0.25,0.25,0.25,0.25,0,0.25,0.416666679,0.569444463,0.42916669,0.588888906,0.555555572,0.650793672,0.572222253,0.673015893,0.416666667,0,0,0,5,6,2,2,3,3,2,3,-1,0,-1,0
1420,jannett,goodwin,0,0,0,0,0.142857143,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0.2,0.2,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.25,0,0.25,0.153846158,0.247863256,0.158974368,0.254700862,0.416666679,0.543209897,0.42916669,0.562962982,0.285714286,0,0,0,7,7,2,2,2,3,5,4,0,-1,1,0
1421,richard,gorden,0,0,0.436507937,0.436507937,0.285714286,0.436507937,0.436507937,0.307692308,0.307692308,0.333333333,0.333333333,0.285714286,0.285714286,0.342857143,0.4,0.369230769,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0.166666667,0.2,0.181818182,0.125,0.142857143,0.133333333,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0.076923077,0.095238095,0.085106383,0.25,0.25,0.25,0.25,0.25,0.25,0.194444448,0.383838393,0.278787889,0.395959605,0.458333343,0.530864212,0.470833354,0.550617297,0.142857143,0,0,0,7,6,2,2,2,2,5,4,1,0,1,0
1422,isdore,gordon,0.166666667,0.166666667,0.5,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.5,0.5,0.5,0.4,0.4,0.4,0,0,0,0.5,0.5,0.5,0.285714286,0.285714286,0.285714286,0,0,0,0.161290323,0.161290323,0.161290323,0.19047619,0.19047619,0.19047619,0.25,0,0.25,0,0.25,0.25,0.444444451,0.555555569,0.451851865,0.575308654,0.666666678,0.694444463,0.676190495,0.722222239,0.25,0,0,0,6,6,1,2,3,2,3,4,0,1,-1,-1
1423,francis,gorden,0,0,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0.038461538,0.047619048,0.042553191,0.25,0.25,0.25,0,0.25,0.25,0.333333343,0.343434355,0.343333352,0.355555567,0.500000015,0.543209897,0.512500025,0.562962982,0.142857143,0,0,0,7,6,2,2,2,2,5,4,1,0,1,0
1424,philias,gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0.133333333,0.123076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.102564106,0.205128211,0.10512821,0.211965818,0.166666672,0.296296305,0.170833342,0.306172848,0.214285714,0,0,0,7,6,2,2,3,2,4,4,1,1,0,0
1425,rosario,george,0.142857143,0.142857143,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0,0,0,0.25,0.5,0.25,0.25,0,0.25,0.266666675,0.433333349,0.381481502,0.451111126,0.583333351,0.604938295,0.604166701,0.629629652,0.357142857,0,0,0,7,6,3,1,4,3,3,3,1,1,0,2
1426,joephine,gotlieb,0.25,0.25,0.490079365,0.490079365,0.375,0.490079365,0.490079365,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.225,0.257142857,0.24,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.428571429,0.375,0,0,0,0,0,0,0.4,0.428571429,0.375,0,0,0,0,0,0,0.12195122,0.138888889,0.12987013,0.032258065,0.038461538,0.035087719,0,0.25,0,0.25,0,0,0.466666681,0.46464648,0.375757597,0.584444463,0.59259261,0.622222245,0.611111144,0.644444466,0.3125,0,0,0,8,7,1,2,4,3,4,4,1,1,0,-1
1427,hiram,gotlieh,0,0,0,0,0.285714286,0,0,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.266666675,0.292929303,0.190909104,0.391111124,0.444444458,0.539682559,0.461111138,0.565079382,0.285714286,0,0,0,5,7,2,2,2,3,3,4,-2,-1,-1,0
1428,prisque,gottlieb,0.125,0.125,0.511904762,0.511904762,0.25,0.511904762,0.511904762,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.175,0.2,0.186666667,0.25,0.285714286,0.266666667,0.25,0.285714286,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.024390244,0.027777778,0.025974026,0,0,0,0,0,0,0,0,0,0.205128211,0.361111124,0.212820525,0.374074087,0.416666679,0.543209897,0.42916669,0.560493847,0.25,0,0,0,7,8,1,2,3,3,4,5,-1,0,-1,-1
1429,louis,gottlieb,0.25,0.25,0.55,0.55,0.375,0.55,0.55,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.225,0.36,0.276923077,0.375,0.6,0.461538462,0.375,0.6,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.4,0.25,0,0,0,0,0,0,0.307692308,0.4,0.25,0,0,0,0,0,0,0.073170732,0.115384615,0.089552239,0,0,0,0,0,0,0.25,0.25,0,0.444444458,0.45555557,0.346666688,0.381818192,0.666666687,0.650793672,0.688888927,0.679365098,0.4375,0,0,0,5,8,1,2,3,3,2,5,-3,0,-3,-1
1430,margaret,grace,0.375,0.375,0.683333333,0.683333333,0.5,0.683333333,0.683333333,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.5,0.8,0.615384615,0.5,0.8,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0.6,0.375,0,0,0,0,0,0,0.461538462,0.6,0.375,0,0,0,0,0,0,0.195121951,0.307692308,0.23880597,0.161290323,0.3125,0.212765957,0.5,0.25,0,0,0.25,0,0.500000015,0.45555557,0.388888915,0.477777791,0.666666687,0.644444466,0.692592634,0.675555575,0.375,0,0,0,8,5,3,1,3,2,5,3,3,1,2,2
1431,richard,grafton,0,0,0.523809524,0.523809524,0.285714286,0.523809524,0.523809524,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0.2,0.2,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.027777778,0.027777778,0.027777778,0,0,0,0.25,0,0,0.25,0.25,0.25,0.222222229,0.393939408,0.230555569,0.32962964,0.500000015,0.543209897,0.516666695,0.567901254,0.142857143,0,0,0,7,7,2,2,2,2,5,5,0,0,0,0
1432,julia,g,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.4,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0.5,0,0,0.5,0.222222229,0.301587309,0.227777789,0.314285721,0.222222229,0.380952392,0.227777789,0.393650804,0.1,0,0,0,5,1,2,1,3,0,2,1,4,3,1,1
1433,margaret,graham,0.25,0.25,0.638888889,0.638888889,0.625,0.638888889,0.638888889,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.175,0.233333333,0.2,0.625,0.833333333,0.714285714,0.625,0.833333333,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.5,0.375,0,0,0,0,0,0,0.428571429,0.5,0.375,0,0,0,0,0,0,0.170731707,0.225806452,0.194444444,0.161290323,0.238095238,0.192307692,0.25,0.25,0,0,0.25,0.25,0.333333343,0.488888907,0.350000024,0.515555573,0.59259261,0.600000024,0.618518558,0.635555577,0.3125,0,0,0,8,6,3,2,3,2,5,4,2,1,1,1
1434,willard,greig,0,0,0.447619048,0.447619048,0.285714286,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.500000015,0.481481499,0.512500025,0.501234584,0.500000015,0.543209897,0.512500025,0.562962982,0.357142857,0,0,0,7,5,2,1,2,2,5,3,2,0,2,1
1435,wesly,gregory,0.285714286,0.285714286,0.561904762,0.561904762,0.285714286,0.561904762,0.561904762,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.2,0.28,0.233333333,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0.125,0.166666667,0.142857143,0,0,0,0.111111111,0.142857143,0.125,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0.142857143,0.166666667,0.125,0.125,0.142857143,0.111111111,0.083333333,0.115384615,0.096774194,0,0,0,0,0,0,0,0,0,0.407407416,0.530864212,0.41481483,0.545679026,0.611111124,0.682539701,0.622222245,0.701587319,0.357142857,0,0,0,5,7,2,3,1,2,4,5,-2,-1,-1,-1
